1,0.0,48.1,772,56.9,160,1974,911,2142,14.1,0.7
1,0.0,51.5,794,57.2,165,1927,1897,2142,14.4,0.9
1,0.0,137.6,774,47.5,160,237,222,1210,11.8,0.6
1,0.0,169.8,723,46.2,164,58,26,1000,4.2,0.6
1,0.0,102.0,754,55.2,165,437,418,1331,14.2,0.6
1,0.0,37.8,796,57.2,170,3469,2272,2850,14.7,1.0
1,0.0,36.5,787,57.2,172,3557,2371,2850,14.6,1.0
1,0.0,35.0,825,57.2,171,3950,2747,2850,14.3,1.1
1,0.0,37.1,762,57.2,166,3426,2229,2850,12.4,1.0
1,0.0,54.7,790,57.2,163,1509,1491,1948,15.9,0.8
1,0.0,126.9,756,53.6,159,264,256,1210,12.4,0.6
1,0.0,113.2,735,56.4,157,423,400,1331,15.1,0.6
1,0.0,22.4,833,57.2,170,19555,5490,6105,14.2,1.6
1,0.0,111.0,789,54.1,163,332,329,1210,13.5,0.6
1,0.0,100.3,741,57.0,167,547,532,1331,16.2,0.6
1,0.0,102.5,740,55.8,165,453,444,1331,16.4,0.6
1,0.0,58.2,779,57.2,169,1592,1558,1948,14.9,0.9
1,0.0,113.0,756,55.8,163,243,230,1210,14.3,0.6
1,0.0,62.2,736,57.2,167,1186,1170,1771,15.6,0.8
1,0.0,135.9,770,55.8,165,216,195,1100,12.2,0.6
1,0.0,108.8,747,56.7,163,417,411,1331,16.4,0.6
1,0.0,54.5,768,57.2,166,1488,1475,1948,15.0,0.8
1,0.0,54.4,797,56.9,167,1558,1550,1948,14.2,0.9
1,0.0,190.1,716,46.8,154,50,28,1000,3.7,0.6
1,0.0,97.7,774,56.0,168,571,551,1464,15.8,0.6
1,0.0,72.2,773,54.1,160,891,877,1610,13.7,0.7
1,0.0,144.0,730,53.8,166,220,193,1100,13.9,0.6
1,0.0,49.7,779,56.8,165,1881,1828,2142,13.7,0.9
1,0.0,87.1,759,57.0,162,646,642,1464,15.4,0.7
1,0.0,93.0,751,56.8,163,572,564,1464,15.9,0.6
1,0.0,189.0,597,57.1,116,151,50,1000,6.3,0.6
1,0.0,61.0,757,56.9,138,1312,1302,1771,13.6,0.8
1,0.0,82.8,752,56.7,163,686,679,1464,16.2,0.7
1,0.0,58.3,737,57.2,159,1354,638,1948,16.5,0.7
1,0.0,130.6,769,54.5,164,265,249,1210,13.5,0.6
1,0.0,39.4,761,57.2,167,3114,1916,2591,14.5,0.9
1,0.0,128.3,779,55.7,170,279,276,1210,14.6,0.6
1,0.0,46.5,787,57.2,170,2372,2369,2356,17.4,1.0
1,0.0,94.7,740,57.2,166,611,577,1464,16.7,0.7
1,0.0,80.6,796,56.4,166,569,550,1464,14.5,0.6
1,0.0,75.4,791,56.6,169,956,940,1610,14.9,0.7
1,0.0,72.0,797,57.2,167,1216,1192,1771,14.1,0.8
1,0.0,40.3,798,57.2,169,3011,1802,2591,15.7,0.9
1,0.0,44.7,780,57.2,165,2316,2312,2356,15.3,1.0
1,0.0,28.7,768,57.2,164,5499,2883,3448,13.0,1.0
1,0.0,29.2,762,57.2,164,5387,2221,3448,15.4,1.0
1,0.0,133.6,763,54.4,158,239,228,1210,14.0,0.6
1,0.0,30.6,797,57.2,169,6497,2148,3792,15.1,0.9
1,0.0,64.8,751,57.1,159,1070,1056,1771,15.5,0.7
1,0.0,46.6,783,56.7,166,1913,1896,2142,14.4,0.9
1,0.0,57.5,801,57.0,168,1425,1412,1948,13.5,0.8
1,0.0,114.4,763,54.5,166,158,151,1100,11.0,0.6
1,0.0,56.3,813,57.2,164,1494,1469,1948,12.3,0.8
1,0.0,202.5,748,37.3,165,17,14,1000,1.6,0.5
1,0.0,36.8,762,57.2,163,3783,2567,2850,17.0,1.0
1,0.0,59.6,769,57.0,162,1385,1369,1948,14.2,0.8
1,0.0,80.8,761,57.2,161,810,805,1610,15.9,0.7
1,0.0,32.5,793,57.2,170,4247,1625,3135,16.8,0.8
1,0.0,104.1,779,56.0,162,393,376,1331,13.5,0.6
1,0.0,62.1,766,57.2,165,1212,1196,1771,14.5,0.8
1,0.0,93.4,756,57.0,160,516,500,1331,15.2,0.6
1,0.0,105.1,781,57.2,165,443,438,1331,13.8,0.6
1,0.0,135.1,727,54.1,170,222,198,1100,13.4,0.6
1,0.0,70.0,767,57.2,165,1093,1078,1771,15.7,0.7
1,0.0,39.4,812,57.2,166,2835,1645,2591,14.3,0.8
1,0.0,93.5,779,56.6,168,616,611,1464,14.7,0.7
1,0.0,55.0,800,56.9,167,1667,1625,1948,13.5,0.8
1,0.0,70.3,769,57.2,164,1170,1143,1771,14.0,0.7
1,0.0,54.7,794,57.2,169,1867,1849,2142,14.1,0.9
1,0.0,60.9,779,57.2,163,1465,1454,1948,16.4,0.8
1,0.0,82.7,699,56.2,168,756,732,1464,16.1,0.7
1,0.0,101.4,776,56.9,166,517,509,1331,15.0,0.6
1,0.0,85.8,770,57.1,163,713,710,1464,13.7,0.7
1,0.0,78.2,774,57.2,169,875,867,1610,14.9,0.7
1,0.0,99.0,760,56.7,164,507,490,1331,13.5,0.6
1,0.0,61.8,717,57.2,159,1166,502,1771,15.9,0.6
1,0.0,192.5,680,48.6,152,55,14,1000,2.4,0.5
1,0.0,160.7,766,55.0,164,141,120,1100,11.1,0.6
1,0.0,57.1,764,57.2,167,1531,1521,1948,16.4,0.9
1,0.0,63.3,744,57.2,168,1176,1150,1771,12.7,0.8
1,0.0,74.8,645,57.1,148,800,784,1610,15.7,0.7
1,0.0,28.3,782,57.2,166,6066,2438,3448,13.7,1.0
1,0.0,106.8,762,57.0,156,489,486,1331,14.8,0.6
1,0.0,38.4,804,57.2,166,3637,2099,2850,13.4,0.9
1,0.0,34.3,779,57.2,168,3379,2174,2850,14.7,0.9
1,0.0,50.2,778,57.0,163,1663,1634,1948,14.7,0.8
1,0.0,28.7,778,57.2,166,7303,2951,3792,13.3,1.1
1,0.0,50.5,792,57.1,169,1820,1810,2142,13.2,0.9
1,0.0,123.3,723,56.5,154,363,338,1210,15.4,0.6
1,0.0,43.7,769,57.2,165,2886,1699,2591,16.1,0.8
1,0.0,29.3,803,57.2,169,8355,3991,4171,14.5,1.3
1,0.0,50.0,781,57.2,165,1980,1977,2142,15.5,0.9
1,0.0,135.1,776,56.5,165,281,274,1210,13.6,0.6
1,0.0,124.3,751,53.7,169,324,307,1210,14.3,0.6
1,0.0,76.4,786,56.8,170,822,801,1610,15.4,0.7
1,0.0,136.4,795,51.5,162,225,220,1210,11.8,0.6
1,0.0,76.5,811,56.2,167,804,795,1610,14.1,0.7
1,0.0,71.8,806,56.6,162,1007,1000,1610,13.5,0.7
1,0.0,101.8,788,54.5,163,433,426,1331,14.9,0.6
1,0.0,70.0,740,56.6,166,992,975,1610,14.4,0.7
1,0.0,109.1,759,56.3,163,406,394,1331,15.4,0.6
1,0.0,37.3,801,57.2,168,3435,2243,2850,14.8,0.9
1,0.0,77.2,795,56.6,162,778,764,1610,13.5,0.7
1,0.0,35.0,790,57.2,164,4169,1553,3135,15.1,0.8
1,0.0,196.5,689,55.0,153,72,51,1000,7.3,0.6
1,0.0,187.2,711,53.5,149,105,77,1000,7.7,0.6
1,0.0,60.6,781,57.0,168,1225,1194,1771,14.1,0.8
1,0.0,129.2,753,52.8,166,307,286,1210,13.6,0.6
1,0.0,62.9,747,57.2,165,1253,1242,1771,16.6,0.8
1,0.0,63.6,788,57.1,166,1322,1305,1948,15.1,0.8
1,0.0,86.7,727,57.0,144,697,680,1464,15.5,0.7
1,0.0,91.6,792,52.8,163,697,687,1464,13.8,0.7
1,0.0,78.3,753,57.2,161,814,802,1610,15.2,0.7
1,0.0,113.8,742,56.0,164,401,388,1331,15.0,0.6
1,0.0,106.7,773,56.6,160,400,379,1331,13.5,0.6
1,0.0,71.7,757,57.0,167,921,898,1610,15.8,0.7
1,0.0,86.6,734,57.0,160,744,728,1464,16.8,0.7
1,0.0,136.5,763,46.8,168,232,222,1210,12.7,0.6
1,0.0,73.8,743,56.3,165,943,925,1610,15.0,0.7
1,0.0,138.9,767,54.6,165,220,207,1100,11.1,0.6
1,0.0,71.3,770,57.0,168,970,953,1610,15.5,0.7
1,0.0,110.5,768,56.3,168,446,433,1331,16.3,0.6
1,0.0,85.2,759,56.1,167,690,660,1464,15.3,0.7
1,0.0,28.4,774,57.2,160,5655,1957,3448,14.5,0.9
1,0.0,71.9,796,56.2,168,1075,1069,1771,13.6,0.7
1,0.0,73.6,763,57.2,163,918,903,1610,15.5,0.7
1,0.0,128.8,722,54.7,145,305,280,1210,13.7,0.6
1,0.0,105.7,792,53.6,164,400,388,1331,13.1,0.6
1,0.0,73.8,759,56.9,158,937,908,1610,15.2,0.7
1,0.0,29.8,827,57.2,170,7185,2829,3792,14.5,1.0
1,0.0,91.5,715,57.2,153,722,695,1464,15.5,0.6
1,0.0,52.1,764,57.0,166,1644,1637,1948,15.8,0.8
1,0.0,102.2,748,55.1,162,330,313,1210,14.1,0.6
1,0.0,99.5,767,56.8,165,595,578,1464,15.8,0.7
1,0.0,41.3,799,57.2,169,3992,2802,2850,14.0,1.0
1,0.0,189.5,755,47.7,162,66,64,1000,5.7,0.6
1,0.0,80.2,797,57.2,170,987,976,1610,14.0,0.8
1,0.0,67.2,790,57.0,172,1275,1266,1771,14.9,0.8
1,0.0,91.3,740,56.9,158,742,716,1464,15.1,0.7
1,0.0,87.1,703,55.0,162,719,693,1464,13.8,0.7
1,0.0,66.6,789,57.0,166,1232,1222,1771,13.3,0.8
1,0.0,50.2,774,57.2,166,2004,1985,2142,15.6,0.9
1,0.0,55.3,735,57.2,163,1525,1488,1948,14.5,0.8
1,0.0,73.6,796,56.2,162,1040,1025,1771,13.9,0.7
1,0.0,39.1,790,57.2,165,3310,2117,2591,15.2,0.9
1,0.0,75.6,755,55.8,164,900,889,1610,15.2,0.7
1,0.0,65.0,762,57.2,169,1315,1312,1771,14.9,0.8
1,0.0,46.4,763,57.2,166,2306,2287,2356,11.6,1.0
1,0.0,51.2,811,56.9,168,1712,1706,2142,13.9,0.9
1,0.0,64.2,775,56.5,160,1424,1413,1948,14.1,0.8
1,0.0,62.1,676,57.2,140,1240,334,1771,16.6,0.6
1,0.0,54.6,762,56.4,158,1627,1585,1948,14.4,0.8
1,0.0,47.4,762,57.2,165,1998,1986,2142,17.2,0.9
1,0.0,52.8,785,57.2,171,1819,1815,2142,15.9,0.9
1,0.0,102.2,741,55.9,167,565,546,1464,14.1,0.6
1,0.0,94.3,744,54.7,166,485,464,1331,14.5,0.6
1,0.0,120.0,783,55.2,165,332,320,1210,14.0,0.6
1,0.0,58.9,765,56.9,165,1495,1431,1948,14.8,0.8
1,0.0,86.0,816,56.9,167,678,668,1464,13.5,0.7
1,0.0,66.3,775,57.2,169,1240,1215,1771,15.8,0.8
1,0.0,138.2,742,56.1,156,226,215,1100,12.7,0.6
1,0.0,30.1,780,57.2,168,6441,2034,3792,15.6,0.9
1,0.0,43.6,796,57.2,162,2736,1548,2591,14.4,0.8
1,0.0,157.3,751,49.6,161,142,135,1100,10.1,0.6
1,0.0,141.5,747,53.3,163,227,213,1100,13.3,0.6
1,0.0,45.7,815,57.0,168,2340,2328,2356,13.9,1.0
1,0.0,68.4,790,56.3,166,1207,1192,1771,13.2,0.8
1,0.0,51.6,764,56.8,158,1704,1110,2142,13.4,0.7
1,0.0,73.6,771,57.2,163,1151,1124,1771,16.3,0.7
1,0.0,35.3,783,57.2,168,3768,2557,2850,14.8,1.0
1,0.0,127.7,746,56.4,166,311,277,1210,15.9,0.6
1,0.0,54.0,788,56.9,169,1746,1738,2142,15.5,0.9
1,0.0,98.6,773,55.2,166,552,539,1464,15.5,0.6
1,0.0,75.2,761,57.0,167,932,920,1610,15.6,0.7
1,0.0,75.8,771,55.7,162,988,971,1610,14.4,0.7
1,0.0,59.8,803,57.2,167,1618,1610,1948,15.4,0.9
1,0.0,62.1,800,56.9,169,1381,1364,1948,12.8,0.8
1,0.0,47.3,787,57.2,169,2110,2079,2142,16.0,1.0
1,0.0,114.1,706,56.3,146,391,378,1331,15.8,0.6
1,0.0,35.3,784,57.2,168,4033,2787,2850,15.0,1.1
1,0.0,188.9,761,48.7,165,93,78,1000,7.4,0.6
1,0.0,70.0,780,56.7,163,1516,914,1948,14.6,0.7
1,0.0,75.8,730,57.1,153,842,834,1610,15.9,0.7
1,0.0,64.0,784,57.2,165,1319,1308,1771,15.6,0.8
1,0.0,53.0,810,56.6,166,1682,1654,1948,14.5,0.8
1,0.0,144.1,765,54.6,160,214,190,1100,12.3,0.6
1,0.0,112.0,739,55.2,162,340,322,1210,15.4,0.6
1,0.0,62.9,784,57.2,165,1332,1292,1948,13.8,0.8
1,0.0,125.8,767,55.1,164,278,266,1210,14.3,0.6
1,0.0,133.8,704,53.7,168,255,231,1210,13.6,0.6
1,0.0,42.9,788,57.2,171,3109,1901,2591,16.9,0.9
1,0.0,111.7,737,56.1,164,410,403,1331,16.2,0.6
1,0.0,60.8,750,56.6,159,1464,897,1948,15.0,0.7
1,0.0,95.7,758,56.3,166,489,470,1331,14.5,0.6
1,0.0,76.1,821,56.8,166,867,858,1610,14.2,0.7
1,0.0,41.2,739,57.2,165,2692,1316,2356,15.9,0.8
1,0.0,121.2,765,55.8,168,395,394,1331,14.4,0.6
1,0.0,35.6,797,57.2,168,4363,1713,3135,14.7,0.8
1,0.0,62.6,774,57.1,161,1294,723,1771,14.6,0.7
1,0.0,95.8,738,56.5,159,609,598,1464,15.6,0.6
1,0.0,38.6,778,57.2,171,3409,2218,2850,17.1,1.0
1,0.0,77.1,770,57.0,167,989,951,1610,17.0,0.7
1,0.0,200.1,737,41.8,162,40,12,1000,2.2,0.5
1,0.0,160.6,762,47.9,167,69,59,1000,5.8,0.6
1,0.0,45.2,791,57.0,170,2385,1197,2356,14.8,0.8
1,0.0,167.4,783,54.5,164,142,141,1100,10.5,0.6
1,0.0,108.3,743,56.1,149,439,420,1331,13.7,0.6
1,0.0,101.3,786,55.8,165,509,497,1331,14.5,0.6
1,0.0,122.7,768,56.4,165,351,335,1210,13.5,0.6
1,0.0,46.1,769,57.2,165,2277,2274,2356,15.0,1.0
1,0.0,35.6,787,57.2,168,3508,2295,2850,14.9,1.0
1,0.0,78.7,745,57.0,140,873,864,1610,14.3,0.7
1,0.0,64.3,773,57.2,168,1278,1273,1771,15.2,0.8
1,0.0,74.0,771,57.2,168,1156,1146,1771,14.9,0.8
1,0.0,84.5,757,56.8,158,860,857,1610,14.6,0.7
1,0.0,43.2,762,57.2,160,3196,2008,2591,15.0,1.0
1,0.0,133.0,740,54.5,160,259,229,1210,13.8,0.6
1,0.0,120.9,783,55.5,168,343,330,1210,13.9,0.6
1,0.0,48.3,744,57.2,164,2061,2058,2142,13.8,0.9
1,0.0,112.8,723,57.0,162,468,439,1331,16.5,0.6
1,0.0,28.9,796,57.2,169,5131,2124,3448,13.6,0.9
1,0.0,78.2,752,57.1,168,990,965,1610,16.0,0.7
1,0.0,46.1,794,57.2,170,2387,1190,2356,14.8,0.8
1,0.0,77.5,759,57.0,167,902,876,1610,16.6,0.7
1,0.0,118.9,782,55.5,170,349,342,1210,14.1,0.6
1,0.0,98.6,745,53.1,165,488,482,1331,15.2,0.6
1,0.0,100.7,720,56.6,163,482,467,1331,15.8,0.6
1,0.0,75.1,798,56.1,169,1011,1005,1610,14.6,0.7
1,0.0,80.7,784,57.2,169,929,925,1610,16.8,0.8
1,0.0,100.5,797,56.1,168,536,525,1331,15.5,0.7
1,0.0,75.9,795,57.1,168,985,969,1610,14.3,0.7
1,0.0,197.8,765,44.9,159,58,35,1000,3.7,0.6
1,0.0,65.8,798,56.6,170,1354,1346,1948,14.4,0.8
1,0.0,96.1,741,56.8,165,531,520,1331,16.7,0.6
1,0.0,138.8,705,56.6,158,243,213,1100,14.5,0.6
1,0.0,88.4,761,56.6,162,682,674,1464,15.6,0.7
1,0.0,110.1,753,56.6,169,506,499,1331,14.7,0.6
1,0.0,61.3,757,56.9,167,1398,1391,1948,15.7,0.8
1,0.0,104.6,733,57.0,165,519,506,1331,16.6,0.6
1,0.0,158.4,766,51.9,169,131,128,1100,10.3,0.6
1,0.0,126.5,778,52.5,166,221,205,1100,11.0,0.6
1,0.0,93.6,765,56.6,163,640,624,1464,15.3,0.7
1,0.0,90.7,727,56.7,166,634,605,1464,15.4,0.6
1,0.0,129.8,772,51.8,166,283,276,1210,13.7,0.6
1,0.0,103.4,761,56.6,166,594,577,1464,15.2,0.6
1,0.0,110.7,739,56.2,158,418,385,1331,15.1,0.6
1,0.0,71.3,761,57.2,160,1146,1135,1771,16.1,0.7
1,0.0,78.1,789,55.1,171,885,878,1610,14.7,0.7
1,0.0,132.2,776,52.6,164,255,245,1210,12.9,0.6
1,0.0,34.9,845,57.2,168,5745,3121,3448,13.1,1.2
1,0.0,108.2,746,56.4,160,477,469,1331,14.0,0.6
1,0.0,67.6,775,57.2,161,1107,1099,1771,14.4,0.8
1,0.0,49.4,801,56.6,164,2118,2105,2142,14.2,0.9
1,0.0,205.5,410,57.2,0,72,0,1000,0.0,0.5
1,0.0,82.5,731,56.8,172,753,748,1464,15.1,0.7
1,0.0,75.1,774,55.4,170,906,885,1610,14.6,0.7
1,0.0,100.5,695,54.6,161,440,423,1331,15.3,0.6
1,0.0,69.6,769,57.2,165,1020,1012,1771,16.0,0.7
1,0.0,125.3,758,55.4,163,302,278,1210,13.6,0.6
1,0.0,81.1,794,56.6,167,965,960,1610,14.5,0.7
1,0.0,77.4,754,56.9,163,967,953,1610,14.3,0.7
1,0.0,73.6,814,56.5,168,939,922,1610,13.9,0.7
1,0.0,82.2,752,57.0,163,720,717,1464,15.3,0.7
1,0.0,87.9,771,55.1,167,764,757,1610,15.3,0.7
1,0.0,66.3,770,56.3,164,1141,1122,1771,14.5,0.7
1,0.0,137.1,736,53.2,159,256,234,1210,14.7,0.6
1,0.0,123.6,702,56.0,155,281,254,1210,13.6,0.6
1,0.0,79.0,810,57.0,167,1128,1125,1771,14.7,0.8
1,0.0,78.5,758,57.2,161,802,789,1610,13.4,0.7
1,0.0,91.4,750,55.7,169,642,635,1464,15.6,0.6
1,0.0,126.1,737,55.2,156,339,317,1210,14.5,0.6
1,0.0,45.1,782,57.0,166,2512,1322,2356,15.0,0.8
1,0.0,52.0,789,57.2,166,2125,2111,2142,14.7,0.9
1,0.0,95.1,756,55.8,162,693,681,1464,15.4,0.6
1,0.0,97.4,728,57.2,167,572,561,1464,15.6,0.6
1,0.0,97.1,755,56.8,166,541,523,1331,16.9,0.7
